Satýþ belgesi;Kalem;Üretim yeri;Müþteri malzeme numarasý;Satýþ belgesi türü;Malzeme;Malzeme Tan.;Plan Hammaddesi;PlnHmdde Gnþlk;Sipariþ Mik. (TON);Sevk Edilen Mik.(TON);Açýk Mik.(TON);Thdtsz Mml;Yaratma tarihi;Teslimat tarihi;PLN:TrmTrh;Öncelik Tanýmý;31 HR;31 PHR;31 CRF;31 GCR;31 GHR;31 PPG;41 HR;41 PHR;41 CRF;41 GCR;41 GHR;41 PPG;Ticari kalite;Sektör Tan.;Baz Fiyat;Nihai Fiyat;Sipariþi Veren;Müþteri grubu 2;Max Tnj;Min Tnj
15069600;10;4100;030577001;Z410;PPGP;PPG-9006/SP DX51D+Z70B 0,50x1.070;X;0;50;65,02;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;880;1122161;;8000;5000
15069601;10;3100;038349001;Z410;PPGP;PPG-9006/SP DX51D+Z70B 0,45x1.070;X;0;40;42,67;0;0;24.01.2018;28.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;920;1122161;;8000;5000
15069602;10;3100;019310001;Z410;GHRCP;GHR DX51D+Z70A 3,00x1.500x3.000-revize;GHR;0;10;0;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;800;710;1121636;;3000;2000
15069603;10;4100;014428001;Z410;GCRSP;GCR DX51D+Z100A 0,50x149-15067264;GCR;1000;25;24,435;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;760;760;1121650;;1439;680
15069603;20;4100;025784001;Z410;GCRSP;GCR DX51D+Z100A 0,50x156-15067264;GCR;1000;15;16,47;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;760;760;1121650;;1507;710
15069603;30;4100;014512001;Z410;GCRSP;GCR DX51D+Z100A 0,50x124-15067264;GCR;1000;20;21,355;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;760;760;1121650;;1198;565
15069603;40;4100;020400001;Z410;GCRSP;GCR DX51D+Z100A 0,50x122-15067264;GCR;1000;30;22,655;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;760;760;1121650;;1178;555
15069604;10;3100;025739001;Z410;GCRCP;GCR DX51D+Z70A 1,20x1.200x6.000 BUFFER;X;0;24;23,82;0;0;24.01.2018;1.03.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;755;1122796;;3000;2000
15069609;10;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,11;6,11;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;20;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,95;6,95;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;30;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;7,2;7,2;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;40;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,95;6,95;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;50;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;7,24;7,24;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;60;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,75;6,75;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;70;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,69;6,69;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;80;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,94;6,94;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;90;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,96;6,96;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;100;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,84;6,84;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;110;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;7,06;7,06;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;120;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,88;6,88;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;130;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,86;6,86;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;140;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,87;6,87;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069609;150;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200;PPG;0;6,89;6,89;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;870;847;1122088;;0;0
15069610;10;4100;046723001;Z410;GCRP;GCR S280GD+Z100B 1,50x1.030;X;0;100;97,5;0;0;24.01.2018;15.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;770;1121702;;16000;9000
15069611;10;3100;010211001;Z410;HRCP;HR S235JR 6,00x1.500x6.000;HR;0;4,665;4,665;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069612;10;3100;005749001;Z410;HRCP;HR S235JR 8,00x1.500x6.000;HR;0;5,65;5,65;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069612;20;3100;005749001;Z410;HRCP;HR S235JR 8,00x1.500x6.000;HR;0;5,63;5,63;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069613;10;3100;010372001;Z410;HRCP;HR S235JR 10,00x1.500x6.000;HR;0;4,945;4,945;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069613;20;3100;010372001;Z410;HRCP;HR S235JR 10,00x1.500x6.000;HR;0;4,945;5,305;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069614;10;3100;010372001;Z410;HRCP;HR S235JR 10,00x1.500x6.000;HR;0;5,652;5,652;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069615;10;4100;046069001;Z410;GCRP;GCR DX51D+Z100A 0,70x1.325;X;0;60;55,4;0;0;24.01.2018;30.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;810;1122780;;25000;10000
15069615;20;4100;046722001;Z410;GCRP;GCR DX54D+Z100B 1,20x1.500;X;0;60;53;0;0;24.01.2018;30.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;850;1122780;;15000;13000
15069615;30;4100;025558001;Z410;GCRP;GCR DX51D+Z100A 1,50x1.500;X;0;25;26,05;0;0;24.01.2018;30.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;765;1122780;;15000;13000
15069616;10;3100;031341001;Z410;PPGCP;PPG-3009/SP DX51D+Z70B 0,50x1.000x2.000;PPG;0;1;0;0;0;24.01.2018;7.02.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;880;1122174;;0;0
15069617;10;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,195;7,195;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;20;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,085;7,085;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;30;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,035;7,035;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;40;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,25;7,25;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;50;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,245;7,245;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;60;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,215;7,215;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;70;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,85;6,85;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;80;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,84;6,84;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;90;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,845;6,845;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;100;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,93;6,93;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;110;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,93;6,93;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;120;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,975;6,975;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;130;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,94;6,94;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;140;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,945;6,945;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;150;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,94;6,94;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;160;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;6,615;6,615;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;170;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,06;7,06;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;180;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,445;7,445;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069617;190;4100;022475001;Z410;PPGP;PPG-9002/SPDX51D+Z100B 0,50x1.050-buffer;PPG;0;7,13;7,13;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121868;;0;0
15069618;10;4100;045436001;Z410;PPGP;PPG6001DX51D+Z70B0,70x1.200-proje devamý;X;0;40;39,82;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;885;830;1122334;;8000;5000
15069619;10;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200 buffer;PPG;0;6,11;6,11;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;840;1121017;;0;0
15069619;20;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200 bufer;PPG;0;6,1;6,1;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;840;1121017;;0;0
15069619;30;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200 buffer;PPG;0;5,75;5,75;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;840;1121017;;0;0
15069619;40;3100;029607001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.200 buffer;PPG;0;5,9;5,9;0;0;24.01.2018;24.01.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;840;1121017;;0;0
15069620;10;3100;031300001;Z410;PPGP;PPG-6018/SP DX51D+Z70B 0,50x1.000;PPG;0;12;12,97;0;0;24.01.2018;7.02.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;905;1121168;;0;0
15069622;10;4100;046724001;Z410;PPGSP;PPG-9002/SP DX51D+Z100B 0,50x1.250;X;1250;20;20,63;0;0;24.01.2018;7.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;885;970;1121732;;2500;1500
15069623;10;4100;033939001;Z470;PPGP;9002/SP DX51D+Z140B 0,60x1.245fzlüretim;PPG;0;4,3;4,3;0;0;24.01.2018;7.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;885;901,08;2227070;BA;5000;2000
15069624;10;4100;046169001;Z470;GCRSP;GCR DX51D+Z140A 0,60x1.500;GCR;1500;5,83;5,83;0;0;24.01.2018;1.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;840;766;2127223;BG;3000;1000
15069626;10;3100;045645001;Z410;PPGP;PPG-5017/SP DX51D+Z70B 0,70x1.200;X;0;40;34,04;0;0;25.01.2018;25.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;830;1121040;;0;0
15069627;10;3100;025490001;Z410;GCRSP;GCR DX51D+Z275A 0,70x1.200;X;1200;110;110,54;0;0;25.01.2018;23.03.2018;1.06.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;HAVALANDIRMA;830;857;1122125;;2500;2000
15069627;20;3100;024530001;Z410;GCRSP;GCR DX51D+Z275A 0,80x1.200;X;1200;150;158,25;0;0;25.01.2018;23.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;HAVALANDIRMA;830;840;1122125;;2500;2000
15069627;30;3100;025492001;Z410;GCRSP;GCR DX51D+Z275A 0,90x1.200;X;1200;40;40,74;0;0;25.01.2018;23.03.2018;1.06.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;HAVALANDIRMA;830;825;1122125;;2500;2000
15069628;10;4100;033933001;Z470;PPGP;PPG-9002/SP DX51D+Z140B 0,50x1.245;PPG;0;8,28;8,28;0;0;25.01.2018;1.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;885;908,68;2227070;BA;5000;2000
15069628;20;4100;033941001;Z470;PPGP;PPG-9006/SP DX51D+Z100B 0,45x1.245;PPG;0;14,68;14,68;0;0;25.01.2018;1.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;885;941,97;2227070;BA;5000;2000
15069629;10;3100;003803001;Z410;HRCP;HR ST37 5,00x1.500x6.000;HR;0;5;0;0;0;25.01.2018;26.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;621,34;1021052;;0;0
15069631;10;4100;030850001;Z410;PPGP;PPG-9002/SP DX51D+Z100B 0,50x1.090;X;0;200;207,03;0;0;25.01.2018;12.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;885;1121444;;12000;9000
15069631;20;4100;034423001;Z410;PPGP;PPG-9002/SP DX51D+Z100B 0,70x1.140;X;0;50;49,14;0;0;25.01.2018;12.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;850;1121444;;12000;9000
15069632;10;3100;030714001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,43x1.000;X;0;30;32,22;0;0;25.01.2018;8.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;975;1122559;;7000;4000
15069634;10;3100;029747001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,50x1.000;PPG;0;6,47;6,47;0;0;25.01.2018;25.01.2018;25.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;860;1122579;;0;0
15069634;20;3100;029747001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,50x1.000;PPG;0;6,29;6,29;0;0;25.01.2018;25.01.2018;25.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;860;1122579;;0;0
15069635;10;3100;016646001;Z410;GCRCP;GCR DX51D+Z70A 1,50x1.000x3.000;GCR;0;8;6,77;0;0;25.01.2018;8.03.2018;25.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;745;1122579;;0;0
15069635;20;3100;016642001;Z410;GCRCP;GCR DX51D+Z70A 1,20x1.000x3.000;GCR;0;8;8,58;0;0;25.01.2018;8.03.2018;25.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;755;1122579;;0;0
15069636;10;3100;030343001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.000;PPG;0;6,48;0;0;0;25.01.2018;25.01.2018;25.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;847;1122579;;0;0
15069637;10;3100;046729001;Z410;GCRP;GCR DX51D+Z70A 1,80x1.260 15068024 refr;X;0;51;0;0;0;25.01.2018;25.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;830;749;1122109;;11000;8000
15069637;30;3100;046731001;Z410;GCRP;GCR DX51D+Z70A 1,80x1.199 15068024 refr;X;0;18;0;0;0;25.01.2018;25.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;830;754;1122109;;0;0
15069637;40;3100;046733001;Z410;GCRP;GCR DX51D+Z70A 1,80x1.010 15068024 refr;X;0;45;0;0;0;25.01.2018;25.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;830;754;1122109;;11000;8000
15069637;50;3100;046734001;Z410;GCRP;GCR DX51D+Z70A 1,80x1.210 15068024 refr;X;0;25;0;0;0;25.01.2018;25.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;830;749;1122109;;11000;8000
15069638;10;3100;011858001;Z410;GCRCP;GCR DX51D+Z200A 1,20x1.000x3.000;X;0;6,5;6,545;0;0;25.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;830;800;1121066;;5000;3000
15069638;20;3100;031830001;Z410;GCRCP;GCR DX51D+Z200A 1,20x1.000x2.770;X;0;13,5;12,19;0;0;25.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;830;800;1121066;;6000;4000
15069640;10;3100;039464001;Z410;GCRSP;GCR DX51D+Z70A 1,80x480  - 2 ADT;X;1200;24;30,75;0;0;25.01.2018;30.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;790;1122500;;0;0
15069640;20;3100;039465001;Z410;GCRSP;GCR DX51D+Z70A 1,80x115  - 2 ADT;X;1200;6;7,34;0;0;25.01.2018;30.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;790;1122500;;0;0
15069641;10;3100;046735001;Z410;GCRSP;GCR DX51D+Z70A 1,20x182  - 8 ADT;GCR;1500;8,7;8,56;0;0;25.01.2018;25.03.2018;30.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;752;1122929;;0;0
15069641;20;3100;046736001;Z410;GCRSP;GCR DX51D+Z70A 1,20x34  - 1 ADT;GCR;1500;0,28;0,28;0;0;25.01.2018;25.03.2018;30.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;752;1122929;;0;0
